ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;;;;Weight;Quantity;;;;;;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out_of_stock;Advanced stock management;ID / Name of shop\'c2\'a0\;;;Car type casque;Car couleur;Car Ecran;Car public;Car Coque;Car Etancheite;Car Goretex;Att Taille;Att Couleur;Car HighTech (ou sous cat)
10344;;Levier de vitesse;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Suzuki DL 650 (11-);<b>Sélecteur de vitesse SW-MOTECH</b><br>- MADE IN GERMANY -<ul><li> Design parfait grâce à lutilisation de matière noble</li><li>Usinage CNC de laluminium</li><li>Forte résistance aux rayures, grâce à un traitement spécifique</li><li>En deux pièces réglables <b>Possibilités de réglages infinies</b></i></font></li><li>Améliore lergonomie de votre moto</li><li>Le bout du sélecteur est sur rotule pour pivoter en cas de chute</li></ul><b>Option disponible:</b><ul><li>Extension du sélecteur</li></ul><b>Inclus:</b><!--BL--><ul><li>Sélecteur</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10345;;Levier de vitesse;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Suzuki V-Storm 1000 (14-).;<b>Sélecteur de vitesse SW-MOTECH</b><br>- MADE IN GERMANY -<ul><li> Design parfait grâce à lutilisation de matière noble</li><li>Usinage CNC de laluminium</li><li>Forte résistance aux rayures, grâce à un traitement spécifique</li><li>En deux pièces réglables <b>Possibilités de réglages (1cm /2cm / 3cm)</b></i></font></li><li>Améliore lergonomie de votre moto</li><li>Le bout du sélecteur est sur rotule pour pivoter en cas de chute</li></ul><b>Option disponible:</b><ul><li>Extension du sélecteur</li></ul><b>Inclus:</b><!--BL--><ul><li>Sélecteur</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10346;;Levier de vitesse;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW F800GS/F650GS;<b>Sélecteur de vitesse SW-MOTECH</b><br>- MADE IN GERMANY -<ul><li> Design parfait grâce à lutilisation de matière noble</li><li>Usinage CNC de laluminium</li><li>Forte résistance aux rayures, grâce à un traitement spécifique</li><li>En deux pièces réglables <b>Possibilités de réglages infinies</b></font></li><li>Améliore lergonomie de votre moto</li><li>Le bout du sélecteur est sur rotule pour pivoter en cas de chute</li></ul><b>Option disponible:</b><ul><li>Extension du sélecteur</li></ul><b>Inclus:</b><!--BL--><ul><li>Sélecteur</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10347;;Levier de vitesse;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW R1200GS/R1200GS Adv.;<b>Sélecteur de vitesse SW-MOTECH</b><br>- MADE IN GERMANY -<ul><li> Design parfait grâce à lutilisation de matière noble</li><li>Usinage CNC de laluminium</li><li>Forte résistance aux rayures, grâce à un traitement spécifique</li><li>En deux pièces réglables <b>Possibilités de réglages infinies</b></font></li><li>Améliore lergonomie de votre moto</li><li>Le bout du sélecteur est sur rotule pour pivoter en cas de chute</li></ul><b>Option disponible:</b><ul><li>Extension du sélecteur</li></ul><b>Inclus:</b><!--BL--><ul><li>Sélecteur</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10348;;Levier de vitesse;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW F 800 R (09-) F 800 GT (13-);<b>Sélecteur de vitesse SW-MOTECH</b><br>- MADE IN GERMANY -<ul><li> Design parfait grâce à lutilisation de matière noble</li><li>Usinage CNC de laluminium</li><li>Forte résistance aux rayures, grâce à un traitement spécifique</li><li>En deux pièces réglables <b>Possibilités de réglages infinies</b></font></li><li>Améliore lergonomie de votre moto</li><li>Le bout du sélecteur est sur rotule pour pivoter en cas de chute</li></ul><b>Option disponible:</b><ul><li>Extension du sélecteur</li></ul><b>Inclus:</b><!--BL--><ul><li>Sélecteur</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10349;;Levier de vitesse;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW R 1200 GS LC / Adventure.;<b>Sélecteur de vitesse SW-MOTECH</b><br>- MADE IN GERMANY -<ul><li> Design parfait grâce à lutilisation de matière noble</li><li>Usinage CNC de laluminium</li><li>Forte résistance aux rayures, grâce à un traitement spécifique</li><li>En deux pièces réglables <b>Possibilités de réglages infinies</b></i></font></li><li>Améliore lergonomie de votre moto</li><li>Le bout du sélecteur est sur rotule pour pivoter en cas de chute</li></ul><b>Option disponible:</b><ul><li>Extension du sélecteur</li></ul><b>Inclus:</b><!--BL--><ul><li>Sélecteur</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10350;;Sélecteur de vitesse;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW R nineT (14-).;<p>Gear lever made of aluminum, featuring an adjustable footpeg that allows variable adjustment in order to increase ergonomics. The lever is highly scratch resistant due to hart-coat finishing. A spring lock ensures functionality, even after a fall over.</p> <b>Features:</b> <!--BB--><ul><li>Two-piece Gear Lever with adjustable unit for variable adjustment</li> <li>Built to improve driving ergonomics</li> <li>Mode of CNC machine milled aluminum</li> <li>Highly scratch resistant due to Hart-Coat finishing</li> <li>Spring lock ensures functionality, even after a fall over</li> <li>Can be used in Germany without ABE</li></ul><!--EB--> <b>Included:</b> <!--BL--><ul><li>Gear Lever</li> <li>Mounting material</li> <li>Mounting instructions</li></ul><!--EL--> <b>Additional accessories (sold separately):</b> <ul><li>Extension to enlarge shifting peg (article no. <b>FSC.00.127.10000/S</b>) </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10351;;Levier de vitesse;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Versys 1000;<b>Sélecteur de vitesse SW-MOTECH</b><br>- MADE IN GERMANY -<ul><li> Design parfait grâce à lutilisation de matière noble</li><li>Usinage CNC de laluminium</li><li>Forte résistance aux rayures, grâce à un traitement spécifique</li><li>En deux pièces réglables <b>Possibilités de réglages infinies</b></font></li><li>Améliore lergonomie de votre moto</li><li>Le bout du sélecteur est sur rotule pour pivoter en cas de chute</li></ul><b>Option disponible:</b><ul><li>Extension du sélecteur</li></ul><b>Inclus:</b><!--BL--><ul><li>Sélecteur</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10352;;Levier de vitesse;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Z 800 (12-).;<b>Sélecteur de vitesse SW-MOTECH</b><br>- MADE IN GERMANY -<ul><li> Design parfait grâce à lutilisation de matière noble</li><li>Usinage CNC de laluminium</li><li>Forte résistance aux rayures, grâce à un traitement spécifique</li><li>En deux pièces réglables <b>Possibilités de réglages infinies</b></font></li><li>Améliore lergonomie de votre moto</li><li>Le bout du sélecteur est sur rotule pour pivoter en cas de chute</li></ul><b>Option disponible:</b><ul><li>Extension du sélecteur</li></ul><b>Inclus:</b><!--BL--><ul><li>Sélecteur</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10353;;Levier de vitesse;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Triumph Tiger 800 (11-);<b>Sélecteur de vitesse SW-MOTECH</b><br>- MADE IN GERMANY -<ul><li> Design parfait grâce à lutilisation de matière noble</li><li>Usinage CNC de laluminium</li><li>Forte résistance aux rayures, grâce à un traitement spécifique</li><li>En deux pièces réglables <b>Possibilités de réglages infinies</b></font></li><li>Améliore lergonomie de votre moto</li><li>Le bout du sélecteur est sur rotule pour pivoter en cas de chute</li></ul><b>Option disponible:</b><ul><li>Extension du sélecteur</li></ul><b>Inclus:</b><!--BL--><ul><li>Sélecteur</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10354;;Levier de vitesse;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Triumph Tiger Explorer (12-);<b>Sélecteur de vitesse SW-MOTECH</b><br>- MADE IN GERMANY -<ul><li> Design parfait grâce à lutilisation de matière noble</li><li>Usinage CNC de laluminium</li><li>Forte résistance aux rayures, grâce à un traitement spécifique</li><li>En deux pièces réglables <b>Possibilités de réglages infinies</b></li><li>Améliore lergonomie de votre moto</li><li>Le bout du sélecteur est sur rotule pour pivoter en cas de chute</li></ul><b>Option disponible:</b><ul><li>Extension du sélecteur</li></ul><b>Inclus:</b><!--BL--><ul><li>Sélecteur</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10355;;Levier de vitesse;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Triumph Tiger 1050 Sport (13-).;<b>Sélecteur de vitesse SW-MOTECH</b><br>- MADE IN GERMANY -<ul><li> Design parfait grâce à lutilisation de matière noble</li><li>Usinage CNC de laluminium</li><li>Forte résistance aux rayures, grâce à un traitement spécifique</li><li>En deux pièces réglables <b>Possibilités de réglages infinies</b></font></li><li>Améliore lergonomie de votre moto</li><li>Le bout du sélecteur est sur rotule pour pivoter en cas de chute</li></ul><b>Option disponible:</b><ul><li>Extension du sélecteur</li></ul><b>Inclus:</b><!--BL--><ul><li>Sélecteur</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10356;;Plateau de support universel TraX® ;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Pour Topcase TraX® sur le porte bagage.;<b>TraX®</b> - SW-MOTECH - MADE IN GERMANY<ul><li>Kit de fixation Universel pour monter un Topcase TraX® sur un Rack tubulaire et beaucoup dautres supports dorigine</li><li>Fixé avec des vis</li></ul><b>Inclus:</b><!--BL--><ul><li>Support universel TraX® </li><li>Matériel de montage</li><li>Notice de montage</li><li>TUV non nécessaire</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10357;;Porte-bagage;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. KTM LC4, Enduro (99 -). Remplace lorigine;<b>Porte bagage</b><ul> <li>En construction tubulaire pour un montage derrière la selle</li> <li>Pour fixer des bagages souples (par exemple).</li> <li>Noir</li></ul><b>Inclus:</b> <!--BL--><ul> <li>Porte bagage</li> <li>Matériel de montage</li> <li>Notice de montage</li> <li>TUV non nécessaire</li> </ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10358;;Porte-bagage;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. YAMAHA XT 600.;<b>Porte bagage</b><ul> <li>En construction tubulaire pour un montage derrière la selle</li> <li>Pour fixer des bagages souples (par exemple).</li> <li>Noir</li></ul><b>Inclus:</b> <!--BL--><ul> <li>Porte bagage</li> <li>Matériel de montage</li> <li>Notice de montage</li> <li>TUV non nécessaire</li> </ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10359;;Porte-bagage;;;;;;;;;;;;;;;;;;;;;;;;;;;Gris métal. BMW R 1200 GS (04-12).;<b><p>Support valise SW-MOTECH QUICK-LOCK</b></p><ul><li>Pour fixer des valises souples</li><li>Fixation facile</li></ul><b>Inclus:</b><!--BL--><ul><li>Support bagage</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>Nombreuses possibilités de fixation</li><li>Nous recommandons le sac BAGS-CONNECTION Rackpack</li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10360;;Kit adaptateur Zumo 340 / 350 / 660;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. pour support GPS Nonshock / QUICK-LOCK;<b>Kit dadaptation Garmin Zumo</b><br><br><b>Attention!</b></font><br><br>Version 1 - Pour fixation sur le <b>support GPS QUICK-LOCK</b><br>Kit dadaptation seulement nécessaire pour le Zumo 340 / 350.<br><br>Version 2 - Pour fixation sur <b>la barre de fixation du guidon Nonshock</b><br>Kit dadaptation nécessaire pour Zumo 340 / 350 / 660.<br><br><b>Inclus:</b><!--BL--><ul><li>Kit dadaptation</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10361;;Support GPS antichoc pour guidon;;;;;;;;;;;;;;;;;;;;;;;;;;;Pour ø 22 mm guidon. Noir. Anodisé.;<b>Barre de support GPS pour guidon Nonshock</b><ul> <li>Support anti vibration</li> <li>Pour fixer sur un guidon de 22 mm</li><li>Usinage CNC, à base daluminium très résistant</li> <li>surface Noir anodisé</li> <li>Support pivotant</li></ul><b>Inclus:</b> <!--BL--><ul> <li>Support GPS</li> <li>Matériel de montage</li> <li>Notice de montage</li> </ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>Pré perçage pour TOMTOM Rider I + II et Garmin Zumo 500 + 550.<br>Le kit additionnel <b>GPS.00.085.10000/B</b> est nécessaire pour Garmin Zumo 340 /350 / 660.</li> <li>Pour utiliser un GPS automobile nous conseillons de prendre une pochette de protection. Comme la <b>BCK.GPS.00.010.112</b></li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10362;;Support GPS antichoc pour guidon;;;;;;;;;;;;;;;;;;;;;;;;;;;Pour ø 28 mm guidon. Couleur gris métal. Brossé;<b>Barre de support GPS pour guidon Nonshock</b><ul> <li>Support anti vibration</li> <li>Pour fixer sur un guidon de 28 mm</li><li>Usinage CNC, à base daluminium très résistant</li> <li>surface Aluminium brossé</li> <li>Support pivotant</li></ul><b>Inclus:</b> <!--BL--><ul> <li>Support GPS</li> <li>Matériel de montage</li> <li>Notice de montage</li> </ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>Pré perçage pour TOMTOM Rider I + II et Garmin Zumo 500 + 550.<br>Le kit additionnel <b>GPS.00.085.10000/B</b> est nécessaire pour Garmin Zumo 340 /350 / 660.</li> <li>Pour utiliser un GPS automobile nous conseillons de prendre une pochette de protection. Comme la <b>BCK.GPS.00.010.112</b></li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10363;;Support GPS antichoc pour guidon;;;;;;;;;;;;;;;;;;;;;;;;;;;"Pour guidon 1 1/4"" (ø 32 mm). Gris. Poli";<b>Barre de support GPS pour guidon Nonshock</b><ul> <li>Support anti vibration</li> <li>Pour fixer sur un guidon de 32 mm</li><li>Usinage CNC, à base daluminium très résistant</li> <li>surface Aluminium brossé</li> <li>Support pivotant</li></ul><b>Inclus:</b> <!--BL--><ul> <li>Support GPS</li> <li>Matériel de montage</li> <li>Notice de montage</li> </ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>Pré perçage pour TOMTOM Rider I + II et Garmin Zumo 500 + 550.<br>Le kit additionnel <b>GPS.00.085.10000/B</b> est nécessaire pour Garmin Zumo 340 /350 / 660.</li> <li>Pour utiliser un GPS automobile nous conseillons de prendre une pochette de protection. Comme la <b>BCK.GPS.00.010.112</b></li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10364;;Rétroviseur monté sur GPS;;;;;;;;;;;;;;;;;;;;;;;;;;;Kit de fixation M8 / M10 sur rétroviseur. Noir.;<p><b>Fixation de support RAM pour rétroviseur</b></p><ul><li>Pour monter sur le rétroviseur dorigine (entre le rétroviseur et le guidon)</li></ul><b>Inclus:</b><!--BL--><ul><li>Support GPS avec Boule RAM</li><li>Matériel de montage</li></ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>à utiliser avec le Bras RAM</li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10365;;Universal GPS Mount Kit Navi Case Pro M;;;;;;;;;;;;;;;;;;;;;;;;;;;For handlebar Ø 22 / 28 mm, 1 Inch.;<b>Universal GPS Mount Kit Navi Case Pro M</b><br><br>The universal GPS package allows various installation options without using additional accessories.<br>No matter if mounted to the mirror by using the mirror thread GPS-Mount,<br> or to various other mounting points via Ball M6 or M8 and rotatable RAM-Arm<br> The installation on the handlebar is particularly recommended<br> by using the clamp made of fiber reinforced Nylon for diameter 22, 28 mm und 1 inch.<br>And the splashproof NAVi Bag size M protects your GPS additionally from the weather.<br><br> <b>Included:</b><!--BL--><ul><li>Clamps with rubber insert adapters</li><li>Ball M8 and adapter for ball M6</li><li>Mirror Thread GPS-Mount</li><li>RAM-Arm 3 inch</li><li>Universal Mount</li><li>Navi Case Pro M</li><li>Mounting material</li><li>Mounting instructions</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10366;;Kit de support universel pour GPS avec boule RAM;;;;;;;;;;;;;;;;;;;;;;;;;;;Pour guidon Ø 22 / 28 mm, 1 pouce.;<b>Support universel GPS avec boule Ram</b><br><br>Nous recommandons linstallation sur le guidon <br> en utilisant le support en fibre de verre renforcée avec du nylon pour guidon de 22, 28 mm et 1 Inch (2,54 cm).<br>La Boule sur un filetage de M6 ou M8 sans le support.<br><br> <b>Inclus:</b><!--BL--><ul><li>Support avec adaptateur pour guidon</li><li>Boule M8 et adaptateur pour boule M6</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10367;;Universal GPS Mount Kit Navi Case Pro L;;;;;;;;;;;;;;;;;;;;;;;;;;;For handlebar Ø 22 / 28 mm, 1 Inch.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10368;;Kit de support universel RAM pour GPS;;;;;;;;;;;;;;;;;;;;;;;;;;;Pour guidon Ø 22 / 28 mm, 2,5 cm.;<b>Support GPS universel</b><br><br>Le kit de support Universel pour vos GPS et smartphone.<br>Pour fixer sur le rétroviseur,<br> ou sur un filetage M6 ou M8 via le Bras RAM<br>Nous recommandons la fixation sur le guidon<br> en utilisant le support en fibre de verre renforcée avec du nylon pour guidon de 22, 28 mm et 1 Inch (2,54 cm).<br><br> <b>Inclus:</b><!--BL--><ul><li>Support avec adaptateur pour guidon</li><li>Boule M8 et adaptateur pour Boule M6</li><li>Support pour rétroviseur</li><li>Bras RAM 3 Inch (2,54 cm)</li><li>Support Universel</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10369;;Support GPS QUICK-LOCK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. choc absorbent.;<b>Support GPS QUICK-LOCK Cockpit</b><ul> <li>Détachable, anti-vibration </li> <li>Surface Noir anodisé</li> <li>Fixation sur le support du guidon. Support pivotant détachable via une connexion QUICK-LOCK </li></ul><b>Inclus:</b> <!--BL--><ul> <li>Support GPS QUICK-LOCK Cockpit</li> <li>Matériel de montage</li> <li>Notice de montage</li> </ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>adaptateur pour tous modèles TomTom Rider et Garmin Zumo 500 + 550 et beaucoup dautres GPS. Ainsi que pour connecter vos supports RAM</li><li>Un kit dadaptation est nécessaire <b>GPS.00.085.10000/B</b> pour le Garmin Zumo 340 / 350.</li> <li>Pour utiliser un GPS automobile nous conseillons de prendre une pochette de protection. Comme la BCK.GPS.00.010.112</li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10370;;Support GPS QUICK-LOCK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. choc absorbent.;<b>Support GPS QUICK-LOCK Cockpit</b><ul> <li>Détachable, anti-vibration </li> <li>Surface Noir anodisé</li> <li>Fixation sur le support du guidon. Support pivotant détachable via une connexion QUICK-LOCK </li></ul><b>Inclus:</b> <!--BL--><ul> <li>Support GPS QUICK-LOCK Cockpit</li> <li>Matériel de montage</li> <li>Notice de montage</li> </ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>adaptateur pour tous modèles TomTom Rider et Garmin Zumo 500 + 550 et beaucoup dautres GPS. Ainsi que pour connecter vos supports RAM</li><li>Un kit dadaptation est nécessaire <b>GPS.00.085.10000/B</b> pour le Garmin Zumo 340 / 350.</li> <li>Pour utiliser un GPS automobile nous conseillons de prendre une pochette de protection. Comme la <b>BCK.GPS.00.010.112</b></li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10371;;Support GPS QUICK-LOCK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. choc absorbent.;<b>Support GPS QUICK-LOCK Cockpit</b><ul> <li>Détachable, anti-vibration </li> <li>Surface Noir anodisé</li> <li>Fixation sur le support du guidon. Support pivotant détachable via une connexion QUICK-LOCK </li></ul><b>Inclus:</b> <!--BL--><ul> <li>Support GPS QUICK-LOCK Cockpit</li> <li>Matériel de montage</li> <li>Notice de montage</li> </ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>adaptateur pour tous modèles TomTom Rider et Garmin Zumo 500 + 550 et beaucoup dautres GPS. Ainsi que pour connecter vos supports RAM</li><li>Un kit dadaptation est nécessaire <b>GPS.00.085.10000/B</b> pour le Garmin Zumo 340 / 350.</li> <li>Pour utiliser un GPS automobile nous conseillons de prendre une pochette de protection. Comme la <b>BCK.GPS.00.010.112</b></li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10372;;Support GPS QUICK-LOCK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. choc absorbent.;<b>Support GPS QUICK-LOCK Cockpit</b><ul> <li>Détachable, anti-vibration </li> <li>Surface Noir anodisé</li> <li>Fixation sur le support du guidon. Support pivotant détachable via une connexion QUICK-LOCK </li></ul><b>Inclus:</b> <!--BL--><ul> <li>Support GPS QUICK-LOCK Cockpit</li> <li>Matériel de montage</li> <li>Notice de montage</li> </ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>adaptateur pour tous modèles TomTom Rider et Garmin Zumo 500 + 550 et beaucoup dautres GPS. Ainsi que pour connecter vos supports RAM</li><li>Un kit dadaptation est nécessaire <b>GPS.00.085.10000/B</b> pour le Garmin Zumo 340 / 350.</li> <li>Pour utiliser un GPS automobile nous conseillons de prendre une pochette de protection. Comme la <b>BCK.GPS.00.010.112</b></li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
